idx,config_id,true_energy,oob_models_energy,oob_models_force,energy_std_oob,force_std_rms_oob,source
1793,045c446ae750da0691492c07498b3017d8b6ca6e,-23373.533203125,2,2,0.0042953953508495886,0.009876998586393253,bi4-6
1794,68e85c323b1b66934bb091c7b0a4f4e26f2cf6db,-23374.349609375,4,4,0.022761891523977038,0.0008043468843722213,bi4-6
1795,4cc5985d29f7643aeb2132a694564049aa95fdda,-23374.384765625,1,1,0.0,0.0,bi4-6
1796,c3386488cd0e62a187be66041ff309a1f4351eea,-23374.119140625,0,0,,,bi4-6
1797,6ed9a50ffdac87b05b0124fea3c37ee6770a560c,-23374.193359375,1,1,0.0,0.0,bi4-6
1798,b0ad57037dc4b77bbd471ad7d0fd86366572738e,-23374.296875,2,2,0.005017078340885246,0.0018398343621143342,bi4-6
1799,0b892e49f441e136c9bcf8f96e97cbba88373115,-23374.04296875,2,2,0.001575753704716295,0.0034134706190187694,bi4-6
1800,a61ae0c3c8a096b2c461776341980a1191ffd503,-23374.337890625,3,3,0.022210031695974398,0.0012227947054896135,bi4-6
1801,f7e34748d379e2b6b4571f1963222dbc5e79547c,-23374.23046875,2,2,0.007949924916213515,0.0029983468579958305,bi4-6
1802,752634e1df2ae6bc5ab93b167e1f272f71a63c34,-23374.208984375,4,4,0.01993361444925324,0.002098448890448091,bi4-6
1803,38026ad17d88431f1ba7f04f706b681274a747af,-23374.30078125,0,0,,,bi4-6
1804,ad65ae4add28c5c1b018e057f918f14328a913df,-23373.94921875,5,5,0.01847689171829929,0.017148043137932462,bi4-6
1805,cd3473d82a52a18da73cba8000f7d40cefc89108,-23374.375,2,2,0.00394824240699238,0.00206505911104007,bi4-6
1806,043c5416948de88472bf1b8524940c367e8898e4,-23374.21875,2,2,0.004470502916893517,0.0031610821230240757,bi4-6
1807,79aa69d5cb7c40848f9abaa50b757b49b862270f,-23374.130859375,3,3,0.006504363662821061,0.003976595755662965,bi4-6
