atoms,coordinates,total_energy,forces,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-2.94937181908824, -2.709677470042891, -4.066967526264032], [-4.480445898242171, -4.058660219481555, -6.068042669794591], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [3.9519832334922635, -4.618106358187173, 1.9813209307560942], [4.063839632354908, -3.1263150345414616, -0.4538979129876993]]",[-64248.81387728964],"[[-0.908482833661229, -0.2670193920920553, -0.9276262499138264], [0.759943951487655, 0.42921104526791143, 0.8969838255425928], [0.02063512484938812, -0.19764877940361422, -0.04797196233888689], [-0.28289359745050013, 0.007148416349647336, -0.3758755890845539], [0.0029346099153602055, 0.08656837126200788, -0.18616416947061992], [-0.07468385172281274, 0.05680665305322795, 0.07473913047125891], [0.10954180773950585, 0.3129678077097986, 0.1563184275642018], [1.062801044707236, -0.3877964640424945, 0.015095320079524494], [0.0388047815226127, -0.2046941201706938, 0.0015357783577146936], [0.1553084462635215, 0.3716290499178728, -0.6369016849811205], [-0.891143304381182, -0.2166551043600652, 1.0462287330335305]]",synthesis_bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.8820891818691292, 0.8847978258702422, -0.06773343603408166], [0.3794650343832673, -0.6587401018280007, 1.9367428040175185], [-0.37951692828301165, 0.6587193086675018, -1.9369271723110129], [-1.8820372879693865, -0.8847770327097443, 0.06791780432757599], [-0.8354623690658236, 2.428177131907378, 1.3649406774328359], [-1.2428799822504022, 1.2836911984319581, 5.955148709885491], [-1.1029219995345643, 4.333434280096469, 5.702087204688503], [-2.6558807510060607, 2.6974394251839824, 3.62684572339266], [1.7752592146408421, 2.4308020245746724, 2.7900189073625588], [1.2628615822983775, 0.3177746909635255, 4.820660863836175], [1.480100559503624, 4.8699054329200795, 4.461985106963918]]",[-64250.12354677928],"[[0.745593588391028, -0.16929515232851022, -0.8939411803839323], [0.30652035160149455, -0.5428378239623607, 0.057489178474740596], [-0.2664039210779602, -0.39366609010773834, -0.16538810181042612], [-0.8148504039908071, 0.2912028418064714, -0.9607168800650808], [-0.07759871298390246, -0.685291930039529, 0.12530823239400354], [-0.0662527884318936, 0.052758654582128986, 0.058584211914890646], [-0.0863708590082574, -0.06048328117895178, -0.06587499032507123], [-0.2856679221353077, 0.14984176370788155, 0.5194310020970447], [0.3431613172215576, 0.8354002144480586, 0.7290325895774694], [-0.006598302813947626, 0.09572803416849339, 0.4526327281176934], [0.2018538723644835, 0.42809590578995443, 0.16248599322804766]]",synthesis_bi4
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[2.996982118813979, -5.2051822928404405, 0.8194171104029169], [5.346106031729092, -4.222385387896956, -0.4782620138800848], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [1.2907263663750852, 3.9609641827444246, -3.70861483403549], [2.8994413369666363, 6.0713726448209435, -2.647268382217591]]",[-64248.60483361276],"[[0.8810861717103885, 0.9350279457755405, -0.7766520174831262], [-0.9123533744942929, -0.5780691557860005, 0.6018014794910043], [-0.032646271289093684, 0.012998496877882475, -0.059266788758494865], [-0.1808964904093862, -0.2488844658994824, -0.1145806070711266], [-0.00993917553492312, -0.10151420217910644, 0.023491802013857532], [0.13902024164578347, 0.2691485752159272, -0.0869349079307747], [0.09235299660987359, 0.28673019970312263, 0.2247863254349939], [-0.17376599465865378, -0.3621858455984271, 0.16106787478651405], [0.1649867523856611, -0.1218121986539011, -0.07173633743357107], [0.7641482216950591, 0.7918287335914093, 0.6017942803981833], [-0.7388650077080678, -0.8964953156726034, -0.5032562860354189]]",synthesis_bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.024884337441655635, 2.009051468578195, 0.5411170537733857], [-2.0801685232042377, -0.032917560538480606, 0.02683788866503048], [2.0803446543649025, 0.03285544766906534, -0.026790593784798256], [0.02470820628099135, -2.0089893557087817, -0.5411643486536184], [-2.3410317017721742, -0.1933455949113161, -3.1485355845650624], [-0.39486291183261957, 4.13554005420009, -3.0106116104650753], [-1.3758698488807202, 3.579518147178047, -5.8589490649943095], [-3.027011013046454, 2.6235724217815832, -3.4600560117598267], [0.46762634012816184, -0.1601834287082724, -4.126831201193433], [1.5705473168254795, 2.0512914450936512, -2.470363029657137], [0.12129927390366402, 1.2342212321299038, -6.728274693938781]]",[-64250.62562997118],"[[-0.518752744709133, 0.6447502388186459, 0.2153672380764982], [-0.12318887088962296, 0.10354784305682677, -0.2092099568309679], [0.6636226606486282, -0.25438884084824887, -0.3125659954862094], [0.07472869178666862, -0.5458773837955266, 0.21556109936174667], [-0.17769726498187105, -0.009735137817751415, 0.011675571012277756], [-0.872010686767816, 0.32309446304840533, -0.08917603694801161], [-0.24727438879008873, 0.4052856830311245, 0.27763219188443894], [0.08074127126649887, 0.43749308733743797, -0.18422015729851976], [0.254842795072698, -0.13957133220122317, -0.15135413884327734], [0.6986781289190718, -0.5916723558920017, 0.11278793011454002], [0.16553228935521036, -0.37007445724529164, 0.10159915147439302]]",synthesis_bi4
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-4.3010979638499105, 2.7745631523445478, -2.322326904779117], [-2.75663047242948, 3.2507039486402474, -4.679476483029165], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [4.433831795566503, 4.106568370105746, 0.16372410882420452], [5.841528788038152, 4.485159460510403, -2.2945887247770207]]",[-64248.854719349154],"[[0.8406185283013776, 0.13445617106360933, -1.004054390405051], [-0.684797763739466, -0.2938262940745895, 1.2193288630283428], [0.6683529788528735, 0.0822004245371116, 0.06799610018056547], [0.2718036520703658, -0.14999741837908767, -0.12665646821308288], [-0.10252588040880882, 0.20865392975473673, -0.27411039567645595], [-0.47761584277823643, 0.031005778012531713, -0.28904640497406314], [-0.10769097239734475, -0.0032153040871097383, 0.34402973350412414], [-0.1359388756521647, 0.15226436128629667, -0.09498565343238416], [0.0743823125778003, 0.07771497833295997, 0.23746768170527927], [0.2599137846336465, -0.12534350794882596, -1.179303449606901], [-0.6143428134059231, -0.1246593884424744, 1.0990469343977067]]",synthesis_bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.7864615261322977, 0.2520352023446103, -1.9098877517339252], [-0.16459296514298266, -2.0463713496826625, -0.33790291211071055], [0.16452825617238892, 2.0465456223642065, 0.3379534965113923], [-0.7863968171617046, -0.2522094750261542, 1.9098371673332453], [-6.9486026179574445, -0.6999837054846205, -0.4091686006446721], [-3.3727218993155628, -1.0573531741049318, -3.5125878590743564], [-3.524202840374914, -3.640220591536912, -1.8723407267912282], [-6.102247092323901, -2.229438088088739, -2.7430690528035937], [-4.302907070883532, -0.08912337571672002, 0.8048605459667717], [-2.896669826318328, 1.0507865869343356, -1.5560809379873572], [-3.1023331504045566, -2.8063604508185787, 0.8888842335295555]]",[-64249.11916001253],"[[-0.3418325703751863, 0.444920237134483, -0.34056563288289154], [-0.13603148683909638, -0.2872321307390139, 0.23359719229430698], [0.060364856102048024, 0.5358464763914379, -0.20115792577706904], [0.03755818660974612, -0.18719893621944075, 0.2749447191123064], [0.15920058437504803, 0.2821064280726266, 0.1637611582549949], [-0.10674326324956518, -0.4880255253088876, -0.10136826628320852], [-0.17263774254734443, 0.083572160252042, -0.3974621717521975], [0.3501854206648155, -0.10159843156511093, -0.28281487022829443], [-0.08547745158918406, 0.16021704485926716, 0.1600512600360202], [0.5050603786963359, 0.002039310677537702, 0.22130628396537216], [-0.26610922107112756, -0.4714149041769566, 0.2705930217683487]]",synthesis_bi4
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[2.5474917916290556, 0.3868527219444402, 7.303193545457232], [2.428699041014907, 1.5353866659303268, 4.688809854009142], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [-0.8251902330441072, -4.490336134725007, 2.733531242345059], [-0.3048694391973288, -3.3170084094696217, 5.287119373746378]]",[-64248.96331948555],"[[-0.17317464060550863, 0.4065245440614178, -1.374890460248702], [0.0900266611868922, -0.38284328249335087, 1.1201916984545135], [0.20727160108894133, 0.007135360280595722, 0.07560605551316968], [-0.21543496097110623, 0.12223200860954257, -0.16362026172407163], [0.08032747769557201, 0.027875314205874423, 0.016194215318752047], [-0.06903307807932413, -0.18679105618904535, 0.03682297925541198], [-0.22226715716859566, 0.24000052824803725, 0.1961088420271327], [-0.02905434049040772, -0.7062849989261814, 0.2989388326855329], [-0.009059220135006527, -0.02501884272977132, 0.1601624345980115], [0.48121271523992304, 0.871734550136043, 0.4970199690351335], [-0.14206592070784724, -0.38979863460016917, -0.8629254316278435]]",synthesis_bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.382215329847026, 0.8026977675150544, 1.332243136778239], [-0.15319810796586764, -1.8436682254626355, 0.9520098408759403], [0.15329216263031042, 1.8438202741736505, -0.9520816176798217], [1.3821212751825849, -0.8028498162260698, -1.3321713599743588], [6.694598022681487, 1.0506314966949815, 2.188859342671134], [2.4164254619551664, -0.9883093025867754, 2.481787494820538], [4.00136312679086, -2.328069390335707, 0.2284396006064302], [5.424064511279789, -1.4985255482891122, 2.813505371425205], [4.7679814386821056, 2.1210899237124483, 0.19161390622652152], [2.224688644725533, 1.8148794348364017, 1.7045050134513136], [4.572054157155693, -0.18887237015825173, -1.667821960417792]]",[-64250.41857037563],"[[-0.35881337914438616, 0.024565778107506462, 0.42586223297599635], [-0.7772397719898608, -0.5334733468651207, -0.37114681354305584], [0.6326830165880748, 0.4688230250730672, 0.503774209341791], [-0.391069583015607, -0.3323696713946663, -1.0350351721388666], [0.2054931680517218, 0.1653795143211326, -0.16342151534012328], [0.3419133030589635, -0.22874320395981698, 0.40913688915775503], [0.3622207097765169, -0.34263084692484064, 0.5153336898401226], [0.364436230592148, -0.11994372553432878, 0.2541755934344756], [0.5895321684405321, 0.09280098587169971, -0.11268467455465173], [-0.7587108497316185, 0.5249583627207465, -0.5602750552164055], [-0.21145067447147223, 0.2819492821607647, 0.1366372390778833]]",synthesis_bi4
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[5.390099233076738, 2.909086220754765, 4.264746060345881], [4.651346013235431, 3.1572810278289394, 1.515039341055347], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [0.6906611991842752, -5.364658998935838, 5.930369644894554], [0.3345018065458497, -4.616002783595374, 3.195244714939157]]",[-64248.636579850994],"[[-0.427687048739819, 0.09346021708572759, -1.357922198469847], [0.16078309924335601, -0.21326978238312977, 1.1123308033150094], [0.4757424845599642, 0.1321452622681013, 0.3348900223691708], [-0.2618412388922586, 0.1260067500859969, -0.16757210088392005], [0.09227576062832368, -0.03652199032677943, -0.13232755358274473], [-0.3064986000567571, -0.13597919057196173, -0.09471548176323419], [0.024232979473023854, 0.09014493199752123, 0.2090784705428034], [0.26922072041041095, 0.07136270451616651, 0.35584493606387235], [0.09344170513275957, -0.025458604456944985, 0.04946293045755883], [-0.0500243517111965, 0.588411681065051, -0.9840008031315259], [-0.07566580798358312, -0.7058021454862655, 0.6666663342491204]]",synthesis_bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.9056613359274972, 0.7888632483138848, 0.2754348339284507], [0.8351342948644551, -1.776294877873189, -0.6900957465252352], [-0.8352507448650819, 1.7764480850010191, 0.6900865828285885], [-1.9055448859268722, -0.7890164554417154, -0.2754256702318042], [1.7489450831161744, 0.6812969550861332, -3.077121495679094], [2.477596014135247, -3.9667806533848937, -2.436583197835559], [4.297767372885112, -2.9794451631758263, -4.694171752258019], [3.806889118586243, -1.2079455517203759, -2.2414966981930324], [0.25373677623064705, -0.9991334998368824, -5.023201567079222], [-0.23268606279005244, -3.416576994624153, -3.358779032745245], [2.4831103104509595, -1.9621552159789593, -6.736180802233814]]",[-64250.38596092107],"[[0.3351274381659857, 1.3869432842936316, 0.4341847956536862], [-1.023465715754769, -0.1048146777049384, 0.048770475430162503], [0.19982233979251784, -0.006043319606175496, 0.04474067009506377], [-0.25793809645313437, -0.14519685759774703, 0.020005157947677182], [0.061923716808230174, 0.03200667817183939, 0.5418469202576558], [0.42812794175300745, -0.5391446893452404, -0.49949033773662443], [0.19714103767137464, -0.08010713403316098, 0.10452193173758575], [0.6431011323417446, -0.22097132046083412, -0.2238810395127661], [-0.19759159803777965, -0.4429421321156667, -0.33287191096310703], [-0.22424901600009708, -0.1456131708511612, -0.18352847874470626], [-0.16178212763853023, 0.2607151465087955, 0.06435443907711456]]",synthesis_bi4
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.17621912959229297, 4.323949942997653, -0.08726353618243526], [-0.40557058841923516, 6.8828756860282505, 1.044842373115529], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [-0.8011066379195533, -3.081676889994007, -4.881886119729146], [-3.3428559909710627, -2.836854660684845, -3.598213137036777]]",[-64248.512507937354],"[[-0.7165493626260335, 0.12100554030331956, 0.1572042759358132], [0.4113448509259243, -0.557561511443843, -0.1649734340639424], [0.15230976699315987, 0.17251612930076282, 0.08758807133799641], [0.1885629586206345, -0.15332478765881483, -0.36155998732183325], [0.019120286595805752, 0.5428553074734972, 0.028912338384515516], [-0.22848604207983622, 0.1471914691079598, -0.06448438270253175], [0.037233625794334285, -0.13010889601952733, 0.14970456956755188], [0.2715482385414986, -0.08215188208266211, 0.5634267152092112], [0.08308215914139679, 0.05471855618052669, -0.16729550145332284], [-1.3241517682679338, 0.08897235404327179, 0.5112351434530026], [1.1016787170446602, -0.22642473611684702, -0.7487308501981919]]",synthesis_bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.0313317277577265, 1.1013577812365003, -1.4328574962502643], [1.755946472514967, 1.0001537332324815, -0.4952266335253748], [-1.7560558042333578, -1.0003092093002603, 0.4952581099880394], [1.031441059476118, -1.1012023051687223, 1.432826019787601], [-0.5875147797657481, -5.544638662802239, 0.9583039256120194], [2.9398690011141424, -5.65102017347928, -2.218501636776173], [2.576849875901353, -2.7723367010060906, -1.2356690943059687], [2.2862056857752338, -5.106302220154969, 0.7297616892458318], [-1.4614047264453396, -4.721325803779477, -1.7629447466656711], [0.3822102018584099, -6.364446768671222, -3.421914334234345], [-0.15231092515948674, -2.061667038726917, -1.973429220744069]]",[-64250.52712453727],"[[0.039225681626595614, 0.8468987083457789, -0.12505317881977746], [-0.004428170735889494, 0.3158649283492939, 0.13650631843272615], [-0.16603602016430685, -0.5176312288918204, -0.04296220620458931], [0.41614469179798286, 0.08311018418130671, 0.24773461650971035], [-0.09572731425921131, 0.20914187398171888, 0.05104497224262427], [0.20292525164250774, -0.13304658868927766, -0.008770135420574237], [0.5216745479525857, -0.11136060711861397, 0.4414116564040355], [-0.015388708823021848, 0.04704907463471197, -0.18093629110826745], [-0.1467022907507798, -0.4916983996219263, 0.06429941743912627], [-0.15806395046281152, -0.008092577373108015, -0.10521093634263719], [-0.5799882282436853, -0.24183490852089345, -0.47763384051028873]]",synthesis_bi4
