idx,config_id,oob_model_count,force_std_rms_oob,source
931,32d4bbcd4a7fcf4ca92157de5ebd4d3e8478acb2,5,0.0029870282832631036,bi7-3
932,aacce91c2d44593886b014e9c7ba07b47cd9833d,3,0.008963295034552758,bi7-3
933,6efe751e048b07827b9268c9e3cf6355342f6ea5,2,0.008655206312574914,bi7-3
934,1e97850f31877aa9ba325233cb28ee1262eb1a59,5,0.012299969050899785,bi7-3
935,41e8fa69f740d7da178d52b12ecfcd8f7a7b7549,5,0.0046045600226075414,bi7-3
936,af7dc835c82dd5c75719e1fb8a39d14b6e3ee0f6,1,0.0,bi7-3
937,b41eac7b440052913b7da6e6737f8514e866324e,1,0.0,bi7-3
938,9970c84fdc1615659c677b2efc6e7d8f6b7bad9a,3,0.00588333395156682,bi7-3
939,a5b5b795087b010391b24bd53b81adf375391be9,1,0.0,bi7-3
940,bb8d05e4a589748d695492b6f7fce5a51fce0e6a,1,0.0,bi7-3
941,59660c18946457c16017994a432e7ec622373af4,2,0.0070899471599963505,bi7-3
942,e019db6da68456bdbc6d09c556525af7f8f6b9e1,3,0.004844399108775073,bi7-3
943,451a9a7be291c6e2576fbd7acddc3be1b9cc6c0d,2,0.006368159335038166,bi7-3
944,84a2f4586aa4171d6ac542964b927b129664f013,2,0.007154957155149594,bi7-3
945,d0fd2c0953455921202025949221395ea7d69423,2,0.005149491347028438,bi7-3
946,b96ae803d4727b8031ae4792c74124e6a6549ff2,3,0.005528112002945199,bi7-3
947,295a4c3940e1ef285eecfcf34afff5e939a62589,1,0.0,bi7-3
948,aa48ca97ac0225e77479273f93d69ff71153b71d,1,0.0,bi7-3
949,020abdd29c035916077c4f1d7588e815756aff7f,3,0.006756033152692202,bi7-3
950,acb8b1f87ac4f77efc1beaf8a7d67a49e5d58092,2,0.005932136017058001,bi7-3
951,e30479047b7545f015ba9f12bd3e84cd34a6819e,3,0.010148469491402108,bi7-3
952,b2a90d4f1dbcdd26dd371f4a7b0d7459cacf4773,1,0.0,bi7-3
953,abb05b3d70fd0646bd26d088149bf373d71fa928,1,0.0,bi7-3
954,43710330881f49049581898a8707fc7f3bc420dd,2,0.013643667194923707,bi7-3
955,cd31758d6491154b2729eb5a930ad35c3fa0bdea,4,0.006671882559102262,bi7-3
956,4c63eebfe4b7aa56b347ee659fdcd2a935998c2f,4,0.004508050578044848,bi7-3
957,419e45f93eb806b838201506e745c1f79066b811,3,0.008819839106679578,bi7-3
958,24cb8e207f75061be73a1e2b93cab85ff3165277,5,0.005459771365363702,bi7-3
959,be3a534fbebcb54764564d7772b58eb142a58f27,5,0.006605501183140155,bi7-3
960,badfacaa22b0e858876f6410a713d4b077534380,1,0.0,bi7-3
961,2d093ea97ee7870e4b7df18fa63c3faf7d0fc136,2,0.004697549915583839,bi7-3
962,c7df810fb2ceff7521772e499390259f147f8561,2,0.003846543496043043,bi7-3
963,012337b147638a7b2c9f09e1c95aa80702167337,1,0.0,bi7-3
964,b5e5b01e538a3831ffb02a5eb55d38700c6a435a,5,0.003590135701140254,bi7-3
965,13412369aa29a8301c9f5ac78470fa36ae61584a,1,0.0,bi7-3
966,226633991d863f8307d8cc83fe8944e79587c3db,3,0.006598441002263956,bi7-3
967,3e39969b373ddc60317d82c38ea22e62136c8965,3,0.004562028299064202,bi7-3
968,350b3a525aa2f7b8bcd1dfb71f1d2b00bed11f17,1,0.0,bi7-3
969,54d52d63b4f015685b5c40df6046d0da6f4bb50d,3,0.00452212147776092,bi7-3
970,d4eb41b3410cc53fca8c4cf242a8ff0491999fef,2,0.0025018926070830595,bi7-3
971,30cb7ac1e5f71cd09cf93f24682ba4ba21c76a20,1,0.0,bi7-3
972,a9fc080b8c608ccb3b4d1027571246eef36d0d55,3,0.004149339011701975,bi7-3
973,1e1d7cc691e7109d4ac1fb11800de43220ac6ac9,5,0.008895832804417525,bi7-3
974,d86275cb1f76809a5723ba5bdd32f8a04f42f77a,1,0.0,bi7-3
975,8a6c8ef9ec823212044937107b5c10ee3dc595b9,2,0.00464952930539912,bi7-3
976,cb3c32d8ebaf97c71e7e539cca07044ce1d4c059,3,0.0051921221645805735,bi7-3
977,a9110c8cc45ac37c6e1ac58ff18cc8ed5e3547f4,3,0.014407368319209975,bi7-3
978,a1c4791cd96eecca03b035652857157c0b397bad,3,0.0030684581931949948,bi7-3
979,dd0e4057a16d70b60cbe630b481e4f82625fa4bf,1,0.0,bi7-3
980,8c54a3136397902edecd8a408ef40b8881d305c5,3,0.006922416157887241,bi7-3
981,b7348ad9cea7ff93864a0483dff6f07100d1f370,3,0.008501968056396816,bi7-3
982,e1ec88d0506146c3c385df06670ff5683503dfb8,2,0.008282997112988046,bi7-3
983,eda00460fbb8b5dc17d02143162a0a33eb994371,2,0.014710160834911744,bi7-3
984,b7465afa19b7ba951c30caf64c8ac6c1e63fdd85,2,0.009041710271671706,bi7-3
985,d170b0ae1e6b491bd09d91fcc1dc97940823b016,3,0.004805780104091404,bi7-3
986,6cc398e843183a552c69108f5d6d5a78cb590aff,5,0.012319254464847688,bi7-3
987,121f5c9b9cc2084be1070d1553b23dabb3f48bf2,5,0.005229074921296345,bi7-3
988,d284b14108dbcc4cde6ec0ebd863403f4e9be0a2,3,0.004057630093560551,bi7-3
989,3bd25bf815490d848f89793b1b069b3bc8bdbd08,3,0.005915767042380725,bi7-3
990,ca03b5a105f59bc77cf795949e8b6004526242a1,3,0.008215848713290029,bi7-3
991,64fff826e7cae29c82e1d4727a381a91b61fabd5,2,0.0068493743537889834,bi7-3
992,ef4feedf7fbf5026336c7f54d849e04c1d2b592a,3,0.00825269533118014,bi7-3
993,5dc8d22e2bb497e33ff85c4ab4b0ed3324796265,3,0.00803391114593335,bi7-3
994,f6fb849a81960b896ffc11ce45821071e2a8e63e,1,0.0,bi7-3
995,6252ec761abde5573b87386675ad340d9792e7a6,0,,bi7-3
996,3f425fd7d15f3f3bd9c14418fbc6d859372426b9,2,0.0043480479729351,bi7-3
997,e1521edcb80960326a8a557ab0b274642ce9a8ae,2,0.0025618421219443586,bi7-3
998,0d4b92a5f9472b3294908523ef80760a79ae0298,1,0.0,bi7-3
999,f46159e348375673ee96548550cf681191748fc0,3,0.01618269570726081,bi7-3
1000,d1e07df18d628d6ec28a479076840019fcf3dfef,5,0.002109947062745642,bi4-2
1001,3d5f7d19459584b933a623859f399358e90cf1d0,2,0.0022832434316347274,bi4-2
1002,6a01b9299a84f83f92310df776f5a232da5922a9,4,0.0021634886601058605,bi4-2
1003,d363e36af4376d14387620d0200fd0efa8587ab0,2,0.0017709117343350253,bi4-2
1004,5723c349eec30247c2cfb9e0f44aebc5e090e294,0,,bi4-2
1005,1ae0f9e645c3ad3f361590784bd93208ae0d4afb,5,0.0011008407392590772,bi4-2
1006,d4891a551b3919e6ec17543f014f047f12e00b6c,1,0.0,bi4-2
1007,ca077ce29ad512b8ffad7325fdd00ddc83bc36a0,2,0.0020693983658550347,bi4-2
1008,57c9953571324532bf6dbed67f7d0ae2caf13bac,1,0.0,bi4-2
1009,e4b9cfb0aea6ff13a35deb8bbcc18d73ff33a800,2,0.0026314721238016293,bi4-2
1010,965e15d524586fe5fef76c5bf5762b11f5931014,3,0.005596874189865816,bi4-2
1011,6e932ab03a7b52083a9c2eb1383967b16b9c534f,2,0.008082693865265205,bi4-2
1012,90b04a6c44dda8ceceb4261c7ba47be450471219,2,0.0043434921055894304,bi4-2
1013,aadc280dbac627affbc4ac131d3bba73fd37af17,2,0.0011285519662479395,bi4-2
1014,6940e4f5a90cebd388ba9f463843bb8f2e724924,2,0.004221268156273675,bi4-2
1015,00291308e906d820febd920b0ab48e3f5f8adf0c,2,0.006968619339656998,bi4-2
1016,7fbf670a7bda2526c08038394d4148932be1d0f7,3,0.002153286604074912,bi4-2
1017,377d495b58af2e9e23b4c524862602e9810189e9,2,0.001285381015412348,bi4-2
1018,2dc5f2e49ef659678bc8c1078b6c1a4d0f6e6310,2,0.0012129089571563517,bi4-2
1019,dd832cf2bdceb177befbafeba8d92eba324705c3,0,,bi4-2
1020,0aae516e7183f87356329d91fbf1f39cbeb42393,2,0.0010107977009230613,bi4-2
1021,bbbe1a2cf616426cdaf937092ef234bc580ba098,2,0.004099118740006839,bi4-2
1022,429d5e664d6c97946206eafe6c29984bc5cd5b6c,5,0.002636330463120568,bi4-2
1023,3df699205fa0b7a8fbc0d6051b20f2e32af78911,1,0.0,bi4-2
1024,a443ec58dc8951720562fafad7ce6efa48f2d265,5,0.0031198081189288056,bi4-2
1025,669f39bec9d9983bf37dd0ca16ece1b549a6e01c,4,0.0024046024084775864,bi4-2
1026,8677a3a7c13e83cacff4a8a8823425ab627fc381,3,0.0030526232594198736,bi4-2
1027,ebe39855531c6f19a38e8e9d27631781430c96fd,2,0.00252632839995388,bi4-2
1028,73dc705bc12c52e4b8e1dd4decb332338c35e406,1,0.0,bi4-2
1029,fa16a8b2636ac9f25f8d01714f001cea3c6f4e1e,3,0.0026728556515482893,bi4-2
1030,df4ea6b85e9a876c675f34caa1d48c35cf74acb0,2,0.0020726501145023643,bi4-2
1031,2c07057495548a7b4fde52b763083ef2b8c8d3da,3,0.0012399783648787846,bi4-2
1032,395b8115787acfb0145005d88aa2fadb642f0069,1,0.0,bi4-2
1033,bf8538fbcbba190934e18097d958a4e0b475b4fd,5,0.0027204540270137647,bi4-2
1034,1756e36506877bada2c09549e088049be119502c,3,0.001592474918835149,bi4-2
1035,6f50ac626da6d8c7845d63f628d1d902fa8bb430,4,0.001592848756868479,bi4-2
1036,99b76bd045bb9ac7060bcdf3386d8465e8f86191,3,0.002331950117999217,bi4-2
1037,b43ea76530cc4a5591f6cf3c23fc8ab672cdcd50,1,0.0,bi4-2
1038,f12b50ba26d396b6df8d9342e048ef2a11dc8d69,5,0.005067855348347035,bi4-2
1039,e7cdcb47bcf7eb67aeb2d5e982e204451efc0e53,4,0.0021630225301338215,bi4-2
1040,c578ecbe5b0eca69d9212f112404791ac375c04a,1,0.0,bi4-2
1041,1df91aebfcae6a198b47819f9e07575098845e6c,3,0.0025929942987723974,bi4-2
1042,de62a85d1cbcfecccf777352d7ad4dbf244fb03f,2,0.0020077405513826163,bi4-2
1043,0d70cf5cbbd2547bad561f7ae1d0bb1bb4cb2839,3,0.003309690559926249,bi4-2
1044,e840c8bf03c256b05b23dd6527ae9ca5dbb6b0d0,5,0.0030993034421883357,bi4-2
1045,10006622c252078dd2249c485bd48785925b0dd9,4,0.0037773616358162576,bi4-2
1046,86eb44c2c19dbfca81ebaee0d9f3e677134da5f1,3,0.0023282190962016875,bi4-2
1047,8e05e260038dcf0ef192f14575426d4708c12323,2,0.0013208180880759405,bi4-2
1048,5141de59301c11df90749a5203900883ac3f090e,2,0.001564117086829698,bi4-2
1049,e2d8090f96de1d6325628ee1a051b265aad3221a,3,0.002999089516228855,bi4-2
1050,5be7cd48d40e75e151eb1cd1d91cc0eb8e2702c5,5,0.0034658123884724118,bi4-2
1051,2703064b7cce3c46cc4c734b1770cbcdff009302,3,0.003843074888241971,bi4-2
1052,a889a75831769c8857dcf06500684a0407a1fd47,5,0.003911922649470836,bi4-2
1053,a8cc8d06f49757d7029b944ca14c45b7c81164c5,1,0.0,bi4-2
1054,1eb417b104e28ed873b87d4585b7204b6d5929a2,1,0.0,bi4-2
1055,67fe3b33fd1632216a20be33075d7094adb11458,3,0.002173779034860991,bi4-2
1056,dbbf61550544314617b640d1fe0dbfc67b956ddd,1,0.0,bi4-2
1057,ff20b7f59090268b573ce588f0214ba71eb8a4be,1,0.0,bi4-2
1058,a52294bd271a45878a87c833e9e3518c2d44e934,2,0.003365901044924298,bi4-2
1059,7b4361035eaa5b3e29727055b2412847f345e05a,1,0.0,bi4-2
1060,9eb57718ecff0b0fb7fe18dca093f25af40058b8,2,0.003470378098445845,bi4-2
1061,1ce78f040de899b001a22fc55c96ff42d2a4ccbd,3,0.002839830095483144,bi4-2
1062,3a94becd45cd9bc38d0d7a8144bf338a96c3fce8,1,0.0,bi4-2
1063,b9c13cc806510ff73c7ea171ce43bc2e2426eea2,2,0.0015536465590059777,bi4-2
1064,2683900929610540b61a7cbdc7f313e51332ddf5,2,0.00419558323983234,bi4-2
1065,553e1d90dead5246ce98be13f0226091d93040c3,3,0.001931334283219053,bi4-2
1066,a2c9bca7df9357a746a155434baa41d2c1977cc7,3,0.00571463559830568,bi4-2
1067,091cd316b9168c592cce01b4dbc4d7ea58dbaabe,4,0.0016842861131173984,bi4-2
1068,a10c733d58380b8041af7aa5695b48226f696691,2,0.0009367204932971843,bi4-2
1069,d94c761fd10b6457ef0569d2796b41435cbee75f,3,0.0034374407811238084,bi4-2
1070,f44ee44155f5a2b1da2b71fc1ed30640d0c226ee,3,0.0022215092629499305,bi4-2
1071,ba9fb1b1a12e5f9643065a3a6830e40946539112,5,0.005636771046288146,bi4-2
1072,304a325636be671a60e98ff59580e2618455dd53,2,0.00202964986892176,bi4-2
1073,85f419a447c10127d0818c1a5997a0cb1e138b89,2,0.0012022927097719521,bi4-2
1074,42673907f0a450a865b43abfd576e4a9feb97cd0,2,0.003497985967618781,bi4-2
1075,2aaed6d1b12db8688f9d07b599fbe25ba44855e5,2,0.0029871938604002692,bi4-2
1076,dddca98fef5797622f4de750298ea70da0f4c750,2,0.0024027927050164566,bi4-2
1077,8376da8111a7e33677388452a154e17cc0692058,5,0.001994816139903456,bi4-2
1078,6052f44f17632c581e9603977e1e1f61a75502c8,1,0.0,bi4-2
1079,5b2d480e02add72e5aa13f9f2f1a802c2ca3f4d6,3,0.0018248453258869445,bi4-2
1080,c92e7f7fedb285ea5d4b0e827256db948b0e19f0,2,0.004107375326393959,bi4-2
1081,53aa870299f50d239f6338e552f482aad8f0dc90,2,0.0045379548975710594,bi4-2
1082,b70c50c03e9fe308c600ebced920509d55b179e1,5,0.006330855364406826,bi4-2
1083,9d43bd45a56abbbe820c075bb826420386b83db0,1,0.0,bi4-2
1084,8d4745b3bd6da3b8ce513cbb036e0492c35cf938,5,0.0017628472572040067,bi4-2
1085,ee19ec9ea0f48efe3f4302dc75d09320b0a2c8b7,5,0.00257879964577966,bi4-2
1086,5bcc0bd18f03463e350b48d0de0a3955cbd36ce4,2,0.003317790159604438,bi4-2
1087,cc17d94ecce808153efbc667f9de271204ffae9d,1,0.0,bi4-2
1088,cdc4382390623f849a920c90b25b28accfbb01fc,1,0.0,bi4-2
1089,11649a70100b331421509e44bec4f602789a0b52,2,0.004905956072844355,bi4-2
1090,69613e3c703dc5c55b082bc5d7528e532ee15ff4,3,0.0023168744234735588,bi4-2
1091,ef2abd93aafdecd99fb20d927cb5585ddcbf54f1,1,0.0,bi4-2
1092,622ad494f7fb2cdd728db1a8c63876a671685da4,3,0.00603234422967604,bi4-2
1093,ed9af46a37cb9d5aafd1be45b2b8c2b1c09a2e54,3,0.0016139423098566062,bi4-2
1094,0bfb5aec729abd6d56730d7e532b1d2bb683deb7,5,0.0030719216547868636,bi4-2
1095,433fd89b465959d40227ad0b3563b4e65dfdd2c1,2,0.0026463228629860416,bi4-2
1096,0490665bdf97eb4b015b627e4e8ddc93b82a69ed,4,0.0010809217424830417,bi4-2
1097,9a627ac88a90fefbd61911b786e81ac7f71ad09d,5,0.003450828094373943,bi4-2
1098,14cd05cb933fad7b6d8c8cd44646be163a5d1a2a,5,0.014967670660267026,bi4-2
1099,3621ccd1c3d041c283aa4d7fff509a6afbc3b3b3,2,0.0029177732029869253,bi4-2
1100,ca86fa4c2c3fe72eb4a2027eaaa10dd6b2e651ea,4,0.00870299000423846,bi4-2
1101,c8847f70d2a68535f1627b1da7330dd884ca330a,1,0.0,bi4-2
1102,590fe1aef0a2c69a7448cd78ba6e61aee4144042,3,0.00575810065638339,bi4-2
1103,a4e2677467dde48d6a3c5bf1eeaa64bfb6fc42bb,1,0.0,bi4-2
1104,3a7d14b58aa1439b048cfe0df1804a1aef3acee0,5,0.002295716997804892,bi4-2
1105,52a010b6f07279df553f0156fcfeff35b376c6ea,2,0.0009787235764476133,bi4-2
1106,8b20af822cfac066d25d79edd6bcad3f17cad93c,1,0.0,bi4-2
1107,189bbda2815ca78eaef912cf12b882feaf0dbe4d,4,0.0024673920349510374,bi4-2
1108,e8c54ebdf3feac49f805adc9981fba1b55e3ab7a,4,0.0036107761516552825,bi4-2
1109,9708df27dfe7e24155a6399354aa4be2f8248137,5,0.0022207908721441887,bi4-2
1110,707809f5633e24bed7d9f05ec739335adb324607,2,0.0008862628810518216,bi4-2
1111,cc676bc2dd2ba1542e2c98cd56961e9d390d11b7,4,0.0016759483557914248,bi4-2
1112,eabb6ebeb7ba3e8b6c1fca0b0396209679238426,1,0.0,bi4-2
1113,3109e75427fa0d0c823b63adc5774446564270e4,2,0.001476450370137993,bi4-2
1114,380a61a3fdcd25eeb5849a7d3daba1559b2addeb,1,0.0,bi4-2
1115,ccafc259dab2f6fe610ed8b67d87b148da35cfbc,2,0.0007709805507352354,bi4-2
1116,07b6c7c718eb4053ccd502d5d76421453464b094,2,0.008676366830138012,bi4-2
1117,cdcbf2c2417c2ab401d77c0db4a4eecc3a743106,5,0.002026164732943514,bi4-2
1118,3696fdfde72a196c3373faabf83a1ee3878d0212,3,0.003837225509656533,bi4-2
1119,fbbf9e84738539304523b436f7d7b85691770892,3,0.0023123399198604587,bi4-2
1120,1125b69fdd2ea9262851b379282b9ec77a4a1735,2,0.0032819894440865756,bi4-2
1121,3b335cc4b53395c34122e85a15d4ba246948c497,3,0.0029726987717299475,bi4-2
1122,16202dd36c9ca507d1384e8653d96f63078229bf,3,0.0021008324680929814,bi4-2
1123,1932a416425256d9bd9bf565687d0dd2eaac0ff7,2,0.002241927311786506,bi4-2
1124,1b8f86174b7647e4ac22c625a0cada926357a3d4,2,0.0029588012760544923,bi4-2
1125,1801e5a203df3e1463e88b300dea3b37939a32c4,4,0.002722159836135938,bi4-2
1126,c64ba88e0e3d101aeee9e1df7d7385d8cd70d1e8,3,0.003195283810742943,bi4-2
1127,9a39f61df0d01f765936c412d0345b97a5f829e5,1,0.0,bi4-2
1128,a49f1a63addfae90182ae04bdcadf360276d426c,4,0.0028491169224202336,bi4-2
1129,2184aec28267a4f9ae75f729a1166b411696fad5,3,0.005255734601162676,bi4-2
1130,91b4dff3ab01739527695124f9ab46f22cc06849,3,0.0021921553566065185,bi4-2
1131,43a6d00c233e912482014c490121ccac5457bedb,3,0.00206495513034275,bi4-2
1132,8802f169792433a90d9bd0fe608937da57e87c4a,5,0.0022084487578019675,bi4-2
1133,f75e4f38d693490baa30deddf83e4c03e908f0dd,3,0.0017846021741990041,bi4-2
1134,87761eab408c5d7dfd66a52075f80d58d5d17d82,3,0.0015105680950076683,bi4-2
1135,2aa041985af4ffe6479e4cf38dc24ed0522e46b2,1,0.0,bi4-2
1136,9e8866fb694e3cd909cedf2942e2a00f736147a5,2,0.002596328509629175,bi4-2
1137,a65efe868c609caaaa78c5790461fc627e885558,4,0.0012504582084117357,bi4-2
1138,37452aab4c3812704c25e1cd3644d6121a46f952,2,0.004424886508360013,bi4-2
1139,1e3d910211c640426d03f477ca6f3a6529da4285,2,0.003990562238133317,bi4-2
1140,2ec5745e55131fdde936e987430a89c9f5da7760,3,0.0022989213328490307,bi4-2
1141,9f586e2d03cf681847702791f409fbb0d91bbe48,1,0.0,bi4-2
1142,febe96809a42df33f5d92fa25db0835cc8dd5d49,2,0.0028105981329444637,bi4-2
1143,78fedecd2f71a78eceb35787a4ea8db4e0bf7d01,1,0.0,bi4-2
1144,8cda5b1a91fe80d5a435a05b34aafaccc9fa0535,5,0.002014141504549111,bi4-2
1145,606f7d9925305d5e16a2a82c9efd80820e4ab3e0,1,0.0,bi4-2
1146,fb90ed1d4390989ea7723fa4b0acad7f50955469,3,0.0035671684165380813,bi4-2
1147,a6b3963cdf1e2e1cc6a0f50d2d7bacb6955bfe94,1,0.0,bi4-2
1148,a9fb29e92f39f20167a069e76ea4b9c4fd266865,1,0.0,bi4-2
1149,51c193f460b531b1fb7911a9dbf6d94753c2717e,2,0.003390155115107393,bi4-2
1150,5756408c104114c70485130f10efc4e157b36646,3,0.0018021010654952377,bi4-2
1151,a45e7d7c887436c0595be664be3b710bfbc22547,2,0.0041968041231448434,bi4-2
1152,6a70ef20a12338a1cf54c8004d53cb67abf36bee,2,0.0022526405453202375,bi4-2
1153,e789d0bcd973405c57e460439a825baf91de58e1,5,0.0047012261810551155,bi4-2
1154,7aa5aec028cda678be59c6e3b666adebf0ed8765,4,0.0019791131025643292,bi4-2
1155,125534118befa6d5317011ba66fccd2a05aaab45,2,0.0011602630271379474,bi4-2
1156,360a819a334aac60af080a024ff5df58cb2b5e74,2,0.002710330712434758,bi4-2
1157,6933254cff92040ad3227a03a76769f4393b7148,3,0.008843870126716294,bi4-2
1158,98d21727426ba31cd0c073b730e3a18508648399,4,0.0037341007982237763,bi4-2
1159,2a4d460b92291b82605356e46e10c16dbb0b4d4a,3,0.0019223866396528117,bi4-2
1160,bd2595a8b99e0098626edce8f388257a76c6c433,1,0.0,bi4-2
1161,a2952e3d6387cd77e46d83a7ad9e5ed6a83e6cab,5,0.00211318663440358,bi4-2
1162,5b774063b179b0333422a2b082003ae2d6fbfb7d,1,0.0,bi4-2
1163,474313b6d397c3d6bf0b0d3594a576a968a7c99f,0,,bi4-2
1164,772c397fa38253a504aba51a926a1a0d04ca09d4,5,0.0018951150017952516,bi4-2
1165,66ffc09d6934a74815163a30a390e8cf527b0db4,3,0.001209427366372662,bi4-2
1166,82ff42d2395aaab7730e3f376620ae34fb77f0d9,3,0.0011389912719677112,bi4-2
1167,db2aa158c2f49825cd1835ccc67e387c7e039f4c,3,0.0010582408264180466,bi4-2
1168,6f4d6bb03b8e6a22f0c9fa78a9b82e6d4033abde,2,0.0054572847947315,bi4-2
1169,76822b70ccfa59bb29699f92f831d32f652756ca,3,0.0019377257606433761,bi4-2
1170,462685cddeed4472d91fdd5f0979fba443747098,2,0.0012743568700453768,bi4-2
1171,c21bba89b5ad2881e27c5bebfc114e23d68fcd06,2,0.002827189073306742,bi4-2
1172,a8359b13bdd9e24f2e189f2e6890ba05ee1957bd,5,0.003678270904549625,bi4-2
1173,0cb07e919dfa7c3f66d374b12464d11d0bcc23da,1,0.0,bi4-2
1174,64e88bf4640090b5421e0a39564d5da40886f96f,2,0.0028114375610331856,bi4-2
1175,1485e735e41d5d93e253abd38d8d1ea779540dfa,3,0.005845940322146205,bi4-2
1176,9cadf65b19d6b19681bd369d0361dce36df4f20e,5,0.0025095579407442207,bi4-2
1177,cca084f6ac842257845c9ce69d3a6d404b9151e0,2,0.0005811391736494192,bi4-2
1178,93dad148bc57f3616d52e5feb3b0d603074e7191,1,0.0,bi4-2
1179,4ec9651d6c52837b139c334a9e40beb1da97d5c1,3,0.0017316967706429267,bi4-2
1180,b3b645e3ef84ceed47b21e59253e9c07bce38147,3,0.0015470539456410104,bi4-2
1181,4c157224fde6c4bc8ea0aaf6cdb4ed357b99770f,1,0.0,bi4-2
1182,2b23745adb2f01220e2dbdec31dc5f935313e241,2,0.0020571374536934597,bi4-2
1183,04b344f68bac7de583fcd97cd4cf6f1d8f00b8d3,0,,bi4-2
1184,74c7a32665492a8b0c0574e85bff35338fca757a,2,0.006787007983052995,bi4-2
1185,b07610db37fa613eb6cdfdf8084b070b2cb91229,2,0.01016868287882736,bi4-2
1186,fd80b287d328e5d8968e72b08c66ea137371c492,5,0.001534818956334684,bi4-2
1187,e92f888a5fb5aa5cc85315251ae59379e265e7b7,3,0.0009481550705652323,bi4-2
1188,56077de799a624a1c7a599fec62c536cd9875a17,2,0.003511084035735104,bi4-2
1189,e5651676872e06967118b41a2dcee0e1d14fb7b5,3,0.0013008344239299004,bi4-2
1190,a46cc3ae83b3041d3cae449dac634bae0edc4f7a,3,0.00887892100482972,bi4-2
1191,c338f54203980ecffbea050c93fe411b7a5d96c2,1,0.0,bi4-2
1192,5c6081da10c8d93e8ed1496899e625fd29b7ed3b,2,0.002668372326609844,bi4-2
1193,cfc16435827398b30107be0ac5c8a2790adddfa6,4,0.002853428553453406,bi4-2
1194,fdf8aa2751f952742b27f2e60c1f8768ae2a9243,3,0.0023613546315353184,bi4-2
1195,f772e9a838a54585d4a1bab206317e5f6870c203,0,,bi4-2
1196,50ee2496e6e1c8bcabdea96e8882ed4ee5bc98b4,5,0.004959223668850103,bi4-2
1197,8920888fd28fe562b05b84af6c314a1e451cf886,2,0.0016473039933605884,bi4-2
1198,f970bed0b01021c3d8029b1739281f43533b0d2c,2,0.00598090175370614,bi4-2
1199,c07fed91023429cd1ea1b73481095da8b51b45b5,3,0.0031255064869229235,bi4-2
1200,c9ebd2f997bc4f499f90e68e15dd197eb251c415,3,0.0010600140381161575,bi4-2
1201,cd4af60673c1d7ce0e98730bea6c40bf27fe7b01,5,0.002092671559926608,bi4-2
1202,c3e4eb6f80de674be36bc03e516d554ea5755bbc,1,0.0,bi4-2
1203,9236d3a35fc4a85a668fb8a217fb3b6d57ac22e1,2,0.0020215690551035168,bi4-2
1204,cce98481bfbce10247ce050ae777fbcc439a3def,5,0.001601579438061937,bi4-2
1205,fd4637b096e479da6914a097e27087add5b31e8f,2,0.0017397618345633083,bi4-2
1206,8e557545a0f54c1e63a1d9b6f1fe44aa0fb8b351,1,0.0,bi4-2
1207,30cc6d752e5a15a9d01d8fddc74a787d9ac6565d,2,0.00831397556103047,bi4-2
1208,0dc2b6f55de7d0d345b39a4057719235b6bf7086,1,0.0,bi4-2
1209,24abbe7479a1efd35fcf71df60bf2f87856dfac7,1,0.0,bi4-2
1210,f11c8dc90efaf8235ed412d21e0f1e17b17198b4,4,0.0014640170801498375,bi4-2
1211,993bafd9b47841581925f72adc1400dc06464ba0,4,0.0018953135870912248,bi4-2
1212,bb14e4d983534ff92c977137f5718b1cae329e29,2,0.0016055927629669946,bi4-2
1213,c1fc36842b2bcd83a8a003b9e50b3ffd1b26a9c6,4,0.0018809039302981403,bi4-2
1214,f36299c7c3bfd14cf3ae58d24f65ed3a993c4d76,4,0.0042253483709112204,bi4-2
1215,05d5d6aa27321789a29a5db6e87bf972043614b2,3,0.002281448844249678,bi4-2
1216,cdce6ba0fd6b5d2f3cf3025c913c37ae586dc92c,2,0.0008581855956109522,bi4-2
1217,24347c6fc48e7bb220489b8d6a4e751ae1eaf33d,3,0.002378319128125175,bi4-2
1218,a8f768fc614167cffcfa8741b0eea519b327e88d,2,0.004986878850412407,bi4-2
1219,b7d52f5e85ae58d3439ea17ac8cb3370f284cd64,2,0.0018792507718316234,bi4-2
1220,2d93681a69bb8e2894ccc9eca5cdcdf4466fc808,2,0.0034349542963497195,bi4-2
1221,055ab73748bcf7b194ca7e9382f17c404cbc14c7,1,0.0,bi4-2
1222,305ec9a4123e19bf1fa915c071f2a772f7123fcf,3,0.005677232241394693,bi4-2
1223,7b3aa1567050bdf711f59702cf756a2f6cebe371,3,0.002571249768192562,bi4-2
1224,8b78539e67e7dd7dce06e0a8887783505ad8ee4a,1,0.0,bi4-2
1225,4bc31f45344ffd389f0106b8097ef925490cbf96,3,0.0027478896612621647,bi4-2
1226,125f4bc4354422ac738514ede03de91590a8d69d,2,0.0006019879937304044,bi4-2
1227,6c5f852d0e7e6b758b41450ed7de489323bdf038,3,0.003872732294368909,bi4-2
1228,ba3662ff9a2c1a13c0d9dfb5bbdb6582624269d3,2,0.004023553556921173,bi4-2
1229,15495c335d87063b726ab8b8705b58f5aff524e4,2,0.005941548884436543,bi4-2
1230,4861b39c45215d5be30ce5c695651ef0e0873c8f,1,0.0,bi4-2
1231,f606dc23c83f451939e2b11e54018643847b2387,1,0.0,bi4-2
1232,3cb42d747905857ede36fb4c84f68c761f3bf7ba,1,0.0,bi4-2
