atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.862097669543115, 5.582100851064191, -0.09036705229764166], [-2.822653245981926, 5.461882938078925, 0.03615710380701298], [-5.57512376563346, 2.452839245175774, 0.15191195451414677], [-2.6167547957053685, 2.6482956097204275, 0.20319063684095062]]",[-23365.9609375],"[[0.6551143613761591, -0.9005170374549062, 0.11126187670278453], [-0.4053606050185534, 0.8479621171996086, -0.08668072853210546], [0.005317604769946628, 0.6607332533228695, -0.06849674566416729], [-0.25760220735094796, -0.6105550621402995, 0.04537337265204665]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9720842010043527, 1.6967806459827546, 0.48120441385449764], [0.16027937675013526, -0.9348999549300102, 0.27605606555002954], [-1.3853013032531256, 0.6447496722420307, 4.1229410467848195], [-1.5833216869605178, 2.409960209960485, 1.580869037163427], [1.6489996158018638, 3.65501859308069, 2.4811391345423757], [1.054109256352902, 2.401698298637696, 5.155993282048041], [4.706260553062945, 2.6198460828833063, 3.04386018006199], [-0.0038458543293968667, -1.7913735553243046, 3.1581280226531536], [3.8294774864530234, 0.4918077322290979, 0.9849298863790688], [3.596222691344508, 1.036251983007353, 5.426761518078424], [3.0605968505578174, -1.3170928388933776, 3.3406863416366317]]",[-64250.3984375],"[[0.913986540122805, 1.046928073478989, -1.1897673310220753], [-0.26821217892829485, -1.8674703887865471, 0.21204963899417084], [0.0409136169248473, 1.2752467880728309, -0.22788723182341228], [-1.1942189414899689, 0.007749782284022675, 1.242893550714803], [0.09342951809705562, 0.31719573207932844, 0.6773559586463214], [-1.0155806522322233, 0.2202771736466249, -0.265931454900543], [-0.2375499570518038, -0.1285282323465162, 0.21157686428420422], [0.6864047041012734, -0.0809514333547775, -0.628765681651675], [0.3103910467008332, -0.5576823533590509, 0.5492506730030329], [0.6934618719494159, -0.6046250665395433, -0.5032802487300942], [-0.011771036125292013, 0.36966030371972375, -0.07712964066452943]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.7652632520932202, 0.9388123648409592, -1.691956913797729], [1.6655104799395837, -0.6061751733152033, -1.089739153860777], [-1.6656624882616806, 0.6061489623051816, 1.0898545811234452], [0.7654152604153176, -0.9387861538309383, 1.6918414865350624], [-3.0008539577066045, -2.4962129535370003, -6.3410172538206915], [0.8215761452699519, -2.4158734072894554, -3.525272128668847], [-1.6262213749192347, -3.1874829473720308, -1.8527090523371257], [-1.3335236251292768, -4.249113343847866, -4.713138422783015], [-2.754390717658498, 0.03799931765438158, -4.803569344146677], [0.20645332676060946, 0.22934803395983128, -4.585095512749971], [-3.4373186405228706, -0.9138669277834814, -2.072383677832101]]",[-64250.4609375],"[[0.14003469666843107, 0.6461689743252784, -0.3239093489336393], [0.06376858718776826, 0.6293097273805686, 0.038371612107579306], [-0.06324819562100054, -0.6694806653211754, 1.5082156024080569], [-0.6797419436955331, 0.3742754364388347, 0.32532613040079195], [-0.23396342043052434, 0.2014668697032687, -0.050729410293238554], [-0.16294951196153032, -0.6368440922385534, -0.39726054573112085], [0.2521769195790282, -0.35931006512693653, -0.15880005770374828], [-0.18597426768642297, -0.3169632013812134, -0.058730713453795914], [0.051377596041995516, -0.113884557639529, -0.6220365867477992], [0.17624839612957388, -0.06270543544439645, -0.6695130612388696], [0.6358418756737013, 0.3203789652363629, 0.40102932224495214]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.4878285114550247, -0.4912446977814757, -1.3692186337227554], [1.1457767964759515, 1.6022148533092437, 0.6700806067049259], [-1.145880606072983, -1.6023758379699122, -0.6700600031471308], [-1.4877247018579949, 0.49140568244214455, 1.3691980301649613], [0.33684417895382746, -2.9725373203727656, -2.9702831029283527], [-1.0162595087782509, -0.5861679174212902, -6.845873177684953], [-1.6483326648050074, 1.103324296035975, -4.369856050806254], [0.9322273198078641, -0.5472249622602441, -4.475613161752151], [-2.57278070328106, -3.2351063674595775, -3.528729679875987], [-2.5536902852456573, -3.0384201034576996, -6.497212907233219], [-3.5125678592548075, -0.5082505750724261, -2.812578417986834]]",[-64250.0703125],"[[0.13823785452242668, -0.01739625813147558, 0.47660133633349727], [-0.843585068764503, 0.27587283644319477, 0.9407980186714895], [-0.4700433741503925, -0.14369055026915742, -0.13523974089507243], [0.40774036799468416, 1.5830506865022, 0.8826216353649027], [0.2865759848504807, -1.4508393468464211, -1.238004338247582], [-0.14360056160889623, 0.08938054260621668, -0.31097427606350897], [0.4058639244509173, 0.06565798909861276, -0.1440670114015988], [-0.1480462071141666, 0.32213168722779345, -0.6614896722899795], [0.04640338799960569, -0.44633383043195773, -0.4927217506664168], [-0.26439172321242776, -0.12172544958540928, 0.006562919272732916], [0.5835435516553771, -0.13370895665089175, 0.6857089632022253]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1180497887673329, 1.7318507393323799, 0.27442812485475826], [0.2967174212350315, -1.266793348087707, 0.023814167849411316], [-1.4907116367971764, 0.8463125277813216, 4.138541048855833], [-1.7773560705521485, 2.5516929002164086, 1.8704362758149096], [1.2766858449293548, 3.5259022264288538, 2.5776198056976125], [1.0080974001634577, 2.090972332646053, 5.023592934918069], [4.718205065616055, 2.4572520930230493, 3.3587661978855925], [0.21262339326732874, -1.5559261382205287, 2.994230503542666], [3.8497964667640696, 0.3824395986404667, 1.170106777963209], [3.537340214359992, 0.8684186357727265, 5.307428936103506], [3.1602460905323095, -1.3201671654435845, 3.4301439956115023]]",[-64250.5625],"[[-0.046865605754171404, -0.521163412362302, -0.32414439931424166], [0.12241286010562182, 0.378654953134336, 0.7462425351867402], [-0.318769762302526, -0.6335309668781932, -0.05775307664871805], [0.23051263813101036, 0.2887048080197116, -0.28672053234990597], [0.20142357230216015, 0.5360814753499485, -0.5408575592156981], [-0.8852343918379727, 0.8252510362333407, 1.1616939543460707], [0.34731555373385636, 0.8398230285446684, -1.2999808141217708], [-0.2857944204805891, -0.3716214394483193, -0.41208316931679884], [0.19497971574026654, 0.51172097937423, -0.3777632426442847], [0.6135786811250764, -0.992118808728919, 1.7191140550380746], [-0.16534819826736172, -0.8660904613644594, -0.320761905552343]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.16192556245042128, 0.22952020073170604, -0.17700544765060763], [3.222921494384, -0.003751806986178517, -0.11996700598559326], [3.8154566206058793, 3.2067086939061213, -0.13028178585489347], [7.052699384601574, 2.818897600345176, -0.03899720560985683]]",[-23374.318359375],"[[0.010322126135321592, -0.026498739672126546, 0.0011892556812108759], [0.08859532726782308, 0.7386228096567362, -0.003954614924351786], [0.45631223588054554, -0.8213969504695818, 0.023672026160419538], [-0.5565459251351808, 0.10762643767241455, -0.02197825445477377]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.21427793594543, 20.28579377050206, 15.584729970487], [9.033483380967835, 17.029349452411832, 14.58010988677382], [7.636420007487459, 19.3445328391522, 15.413626965724342], [9.964620032555938, 19.900689751415314, 13.753913273726274], [11.255325700341668, 18.749128488306358, 17.778687386280748], [10.92713442615015, 16.055066778774997, 16.64965917959883], [8.498685275444496, 19.762952203201053, 18.10468405953077]]",[-40890.0390625],"[[0.2389931694740274, 0.3882279468129241, -0.5151876511000415], [0.6947109145538416, -1.1809900942106542, -0.6471742762156252], [-1.2924299941944812, 0.8249867266826306, 0.45982765574917295], [0.5313928090398813, -0.12504448848630081, -0.5190057413996959], [0.03737088678338301, -0.15666480677307013, 0.945936628282863], [-0.279725430966298, 0.12548070208915563, -0.27629609167897196], [0.06437243680916681, 0.11205722219321894, 0.5631942873552793]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.17540332461415, 20.533262133886655, 15.512313070527448], [9.104336276075529, 17.105638193355997, 14.657794695558305], [7.400066634038813, 19.306615192811634, 15.51191579610008], [9.873647946287281, 19.74160551208895, 13.726873264432864], [11.2753759091195, 18.982511581805472, 17.97029237340144], [10.855560901084198, 16.267699106998425, 16.4848090455194], [8.52802734112635, 19.93528844314524, 18.34118650177333]]",[-40889.8359375],"[[-0.5360485652113388, -0.2681342230374628, 0.040091002299249154], [-1.3317200717063598, -0.6918888701680498, -1.7212958943837222], [-0.033115271617538515, 0.7340930376096445, 0.9154093893967638], [0.505219684336044, 0.9320624337542466, -0.09015274815544107], [0.1644971626517485, -0.22880305927441358, -0.44219070109143976], [1.5285273285813026, -0.31407981044016936, 1.960460042312246], [-0.2927743009250901, -0.16484482741290626, -0.6587853844939009]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.8029511727849896, -0.29334858025246513, -0.9965080925650296], [0.4121105520623829, 1.630014961078364, -1.2256104774882752], [-0.4120723316215006, -1.630183827269787, 1.225694978418999], [1.802912952344109, 0.29351744644388844, 0.9964235916343067], [3.8557863851567786, -1.6750392825536167, -2.282602788049714], [1.6291384570645142, -1.2306700632904608, -6.452785271580007], [-0.39157422595858926, -0.7743675003708557, -4.196002284617908], [2.468440080951713, 0.2942878823302775, -3.9256671369672804], [2.4002607851813065, -4.142903121771431, -3.0812362070913544], [2.6184526859016826, -3.941918697695474, -6.04146257636582], [-0.4122020653150449, -3.2678422102093414, -2.686095527651649]]",[-64250.38671875],"[[-0.03799112462536741, 0.12139125741224492, -0.524862203409496], [-0.246416102659563, 0.14729780999334277, 0.026458476174421094], [0.5208579651383297, -0.07739523576752896, 0.362806098867039], [-0.1486903202332706, -0.4840887528218715, -0.1066269979005077], [-0.03215687695912909, -0.018062030235552164, 0.1387404026234169], [0.011668377061666017, -0.02572122736305132, -0.43759953106700406], [0.23119089551892208, 0.2817461134769407, -0.09688863077540519], [-0.27593690836930074, 0.030753053859054115, 0.13938832097729764], [0.30895719309927666, -0.09552990484964398, -2.8246432583000833e-05], [-0.15313761124547148, -0.05421184289011868, 0.2748672260202986], [-0.18746021186674774, 0.18310002987767973, 0.23236439907081988]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.3886157471646576, 1.5387579928492605, -0.18353431749771565], [-0.3907970770065403, 0.10936876588651434, -2.040642310803416], [0.390749995154662, -0.10937131091725605, 2.0408291096846822], [-1.3885686653127807, -1.5387554478185204, 0.18334751861644938], [4.58536702767644, -5.381198935737048, 2.851394446626932], [1.2408972915951935, -3.6123327230170643, -0.017661399916192755], [3.772826771320762, -1.9073979855864611, -0.27668239770990666], [4.002843480609629, -4.9487060263927924, 0.02716784358944957], [3.1517528519171387, -3.06364487010029, 4.0432063390938175], [0.4761291419223852, -3.4041094966725938, 2.7877923825934605], [4.242765442860068, -0.8434605600339973, 2.3963037321818415]]",[-64250.46484375],"[[0.20840710371516316, -0.19557070983877065, 0.10108544477953042], [-0.21827526019940807, -0.14655609774442405, 0.1722753710679954], [0.1805162240421681, 0.24376282557832973, 0.5729254039654694], [-0.6100228434924689, -0.02468339585757245, -0.5610623274384622], [-0.20672339017063002, -0.09930058398086368, 0.14548178740717985], [0.2802056104574518, -0.03643321008567029, -0.37903578514456143], [-0.2053347365875705, -0.0855900659697395, -0.010242858981154356], [0.2847146594016377, -0.21374137438499016, -0.12434190844907284], [0.3274352589089485, 0.1051362200435746, 0.12328004225799048], [0.11378284474238805, 0.4025221055634568, -0.1221384204028709], [-0.14779763272347934, 0.05001931748843103, 0.09986453005919782]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.46698655979864045, 0.2669174753622111, -0.07526950972667884], [3.5144657409819033, 0.17597276371133752, -0.17492244585116784], [3.768843524898859, 3.051104186638583, -0.08546576398753908], [6.824509169895632, 2.784063771997859, -0.16867647317739523]]",[-23374.244140625],"[[-0.24137504075591285, -0.021236701614338927, 0.0023517518201855605], [0.15324960856092804, -0.7376298490683681, -0.025539846219428813], [-0.03006262486206596, 0.739799861332953, 0.02129196493615763], [0.11862839985385927, 0.01762320953265437, 0.001389995185428776]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.713634778459169, 5.405149748520985, -0.22703020386123285], [-2.7275679246869027, 5.645524236341639, -0.16111006792710783], [-5.564079229948605, 2.4815913320004723, 0.21775543720753543], [-2.5304364282231573, 2.582800411806775, -0.013375541649018574]]",[-23366.05078125],"[[0.3480891476795534, -0.13787419749078822, 0.14278896673752323], [-0.30411775721670326, -0.6477080375262032, -0.0819623916751978], [0.5106288769933, 0.19465364825757148, -0.17435184654800007], [-0.5550387436310342, 0.5935297218397932, 0.11111609507316135]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.079492848876564, 20.42599442986596, 15.599357775333477], [8.919427247224167, 16.961267858589004, 14.347011249416806], [7.620001158128134, 19.448452677905944, 15.538177285476205], [10.146946452863974, 19.718173761227384, 13.721000792376309], [11.279157445875741, 18.8210947988919, 17.940079939499473], [10.825981755526213, 16.264104877735075, 16.494713475264668], [8.537970982590798, 19.609501574056758, 18.229486577313924]]",[-40890.16015625],"[[0.7779056880757939, 0.2601472923515014, 0.38482971789100273], [0.4592740455112459, -0.009244447651079056, 0.324105009992093], [-0.2353804590081348, 0.07340020205075516, -0.5201102879267879], [-0.9096583426746983, -0.015530803488678888, -0.5256201650393533], [0.49682837032191457, -0.36117545292101416, -0.006352587491552086], [-0.09911561871745819, -0.24189455814712374, -0.08272323294218348], [-0.48492801277851344, 0.29469805279310857, 0.41314884074265795]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.767781662165029, 5.234766026856337, 0.06154520782108669], [-2.596759999236887, 5.727604321607214, -0.15827156988874994], [-5.401858733854717, 2.3827582565790424, 0.18854550052296315], [-2.416895153421929, 2.6251401967937817, -0.004238909916953443]]",[-23365.900390625],"[[0.9492440972131494, 0.5129058472083665, -0.08733821139501968], [-1.0318382607054726, -0.8583735480813734, 0.11328014237512307], [0.5415414730336834, -0.2442596144050632, -0.021940582630483842], [-0.4590642433776083, 0.5853613225926537, -0.006619226463010649]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.2122651330093427, 0.3772433065612667, 0.03141338399711692], [3.362357522386039, 0.0416571100462713, 0.12689667053922452], [3.7505238069674736, 3.118053141977063, 0.12698358591750783], [6.723974249332788, 2.761892520788192, -0.05679795310478165]]",[-23374.30078125],"[[0.20584612928831209, -0.10489088524465673, 0.026135098067115548], [-0.26308015134464346, 0.4998609881727175, -0.02082612706634484], [-0.34572604546109387, -0.3919893699676598, 0.004322616094286751], [0.40344832027695676, -0.0020523081254049166, -0.005945519930203607]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0148903202524278, 1.8672034720590995, 0.1681266227618767], [0.1332048573825349, -1.2761149915044219, 0.4365407951252688], [-1.338360505398145, 1.0355917188212278, 4.080242120924491], [-1.6447560408604711, 2.4528711402041794, 1.7019952564063294], [1.6087560346998713, 3.7297673068150488, 2.6331148473553228], [1.0805396670563236, 2.4198467459382176, 5.189074308059542], [4.597445313311152, 2.654657122518955, 3.0172744719420312], [0.14390512825923474, -1.822144495657851, 3.157115311932297], [3.646195952639512, 0.4001841030695839, 1.056729554367278], [3.6332372104407855, 0.9696832150853282, 5.365286515203999], [3.1255670553981774, -1.3008229343233217, 3.5079601517749945]]",[-64250.9609375],"[[-0.018043955370362557, -0.4196581062050386, 0.6308086813500625], [0.12949651033092688, 0.3679002283691975, -0.9288346690659057], [-0.13865535048394714, -0.6921588361488334, 0.5777097153658715], [-0.09601707774525242, 0.32609627906635325, -0.5093596255068841], [0.15990151890534554, 0.13596350683403047, -0.6014466670591171], [-0.4280865469692873, 0.3234817742421696, 0.15640198846301578], [-0.08875987796087217, -0.21287162112804262, 0.1308985336577966], [-0.07447749486931088, 0.19397575082430085, 0.6561649147070944], [-0.05969667744408559, 0.002396625308400961, 0.21865362394923785], [0.6520506331599516, 0.024171452940450974, 0.1303410153409097], [-0.037417526620444105, -0.04774506235979969, -0.45324238843544024]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8838186109833235, 1.5347878565025632, 0.24562732150280037], [0.20378718488160452, -1.3189858437482829, 0.40092191405928357], [-1.4991018043377806, 0.975441617536319, 4.081616516552903], [-1.730637015279413, 2.338547171083883, 1.7440752319340966], [1.6015563630666176, 3.550811609839334, 2.53260806340523], [1.1220667586749784, 2.3279143713977724, 5.371857125319223], [4.48638542188302, 2.687110913750109, 3.1390233039374213], [0.023965938489372646, -1.677985832226181, 3.202244318274984], [3.7329669455836663, 0.3759357321901206, 1.0654598596221432], [3.65230436808435, 0.813796479880345, 5.28570160682297], [2.9481717701389645, -1.3902368762261597, 3.2625421033290882]]",[-64250.91015625],"[[0.29941325290243, 0.5876403496913835, 0.17615167117531597], [-0.05430841357810185, -0.35385670089301524, -0.5937564932636515], [0.2327683710222554, -0.6502200066997805, 1.2283338997054538], [-0.32801833400534963, 0.6906825078996338, -1.018096220952211], [-0.4064996557690941, -0.2486164025360871, 0.41698626574874575], [-0.48628139080675054, 0.375952310845188, -0.8965076569745822], [0.3009449113221675, -0.277999551306671, -0.26664107976431717], [-0.3306273366657344, -0.0027707369654781204, 0.5462882463072336], [0.09393299179569424, 0.31595681962694355, -0.10876841948217517], [0.38629488754633007, -0.27674937741623057, 0.24932880419280645], [0.2993530890552839, -0.16244187307347388, 0.26323277211244644]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.822237680566396, 5.349967187082264, -0.0701595746683988], [-2.753944675339091, 5.776770211475125, -0.22042420462026618], [-5.5058147013167495, 2.282470539738105, 0.20786023059858327], [-2.506493880159979, 2.698896414828809, -0.01845818363489695]]",[-23365.9296875],"[[0.7317044814558539, -0.5947674515840717, 0.05252869498859288], [-0.7408540142102985, -0.9332132601637585, 0.07583812341246046], [0.531268367578263, 0.91029032018019, -0.14454317996960958], [-0.521922402433991, 0.6161173897862743, 0.01575438674285933]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.2678935747229282, 0.43373555094626415, 0.13150352279181676], [3.4024726440539617, 0.05104739188830301, -0.19429658253197496], [3.920569484092097, 2.9805443703305703, -0.012622797171365555], [6.9618732413991085, 2.7793007167199217, -0.16576727630473212]]",[-23374.34375],"[[0.3024042702811465, -0.04263302254314462, -0.037334927314742625], [-0.30501471276009545, -0.17503164659865908, 0.02081070043887149], [-0.15123339977225259, 0.24141468718851936, 0.028966624686594243], [0.1518756102739682, -0.0221192538298802, -0.011207701969847642]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.33667264109555517, 0.2480804328771708, -0.12019483337317345], [3.343045314886349, -0.15923780713876295, 0.12579319916887002], [3.9292864465412047, 2.901939569033669, 0.0677719265507546], [6.837930223627984, 2.807086883729077, -0.1245526457552515]]",[-23374.26171875],"[[-0.14950762295680875, -0.02083942481922687, 0.0066830361364495884], [0.15830080061661903, 0.29920735884775235, -0.006761994758067358], [-0.9162748231980187, -0.2880769442815462, 0.04458902634700073], [0.9071689992214153, 0.009984992618518972, -0.042072629731338504]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.9905207390344388, -0.589863978585388, -1.7322366616142801], [0.5223512410530093, 1.7964021081085417, -0.9104908401203542], [-0.5223168084770984, -1.7965656722079046, 0.9105866429549468], [0.9904863064585285, 0.5900275426847511, 1.7321408587796894], [5.377682705719819, -2.7362615760877116, -4.150985529114444], [2.9403672568090604, 1.2698719500546065, -3.40517421392242], [3.245964016160011, -0.21521363245287772, -0.7432777734496505], [5.561746991009839, -0.18501607986573831, -2.7510189360441784], [2.4376734168441763, -3.176376869691275, -4.054207697075407], [1.484990452370844, -0.5726637269196826, -5.133103262442959], [1.923327453364061, -2.7802633002617796, -1.1541460924056812]]",[-64250.4296875],"[[-0.0036901289958675876, 0.43636699495397496, -0.7649288090452107], [-0.5652172324379515, 0.04478110328567143, -0.24663978875792658], [0.40132978152604143, -0.20135204417277539, 0.41818943984748397], [-0.40625678923057196, -0.19582622621182091, 0.5911313954886028], [-0.17774153940271956, -0.392622375914983, -0.14430262742520844], [0.19254086878091287, 0.026866243076215032, -0.4408919847465499], [0.6096402631311298, 0.07836320521939018, 0.08950400704809507], [0.07351348491850115, 0.13073465145193805, 0.13065109055312407], [0.060279084053296184, 0.10954340182434477, -0.4749353119884669], [-0.1876515534695089, 0.12718781268535667, 0.17345653651153833], [-0.0049464683950881634, -0.17319479806540714, 0.6728452127731134]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.1030737687713932, 1.7342037319192005, 0.3960870787787159], [-0.006883086103692787, -1.1071540236748738, 0.2933537519492172], [-1.4313792074995362, 0.8185043805089096, 4.019438777722192], [-1.710357364970079, 2.5267575295886533, 1.7265745033459352], [1.5556694132167745, 3.6054360058438175, 2.436741138472631], [1.1026662435597743, 2.309651186844393, 5.408764597218096], [4.536841848520568, 2.5180780195965236, 3.050893454695407], [0.07853266678895321, -1.737876600642494, 3.1939735039210495], [3.891685953281967, 0.5211003835049839, 1.1506869209084618], [3.499829821374527, 0.8374257970114001, 5.358793172851019], [3.105850038534998, -1.479375500865821, 3.444606176730705]]",[-64250.52734375],"[[-0.35747007984609835, -0.8533840625355757, -0.92719584700732], [0.13151616439973804, -0.08848543825812125, 0.3499546897399058], [0.20913986852014732, 0.4016935414018631, 0.44012456145184226], [-0.02260387104753722, 0.085960664983741, 0.06099359401577024], [-0.27126006914029643, 0.4996099455216345, 1.6628521162009307], [-1.3955899089924448, 0.7581704035491355, -1.1095951480430684], [0.41193754195345045, 0.7941740951882744, 1.0595840786581265], [0.2357949210662522, 0.12455253333617565, -0.5082724596467455], [-0.17232494196427642, -1.5752962350922621, -0.4470046316165906], [1.2700325879868382, -0.47815320363522484, 0.08423473390202245], [-0.03786081590310001, 0.32704306261648436, -0.6477805426753279]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.4733542089766463, 1.464447921135001, 0.11972619055442113], [-0.7673766056061455, 0.9115889555931371, -1.7055918750388388], [0.7673667510278619, -0.9116642457922093, 1.7057689379463343], [-1.4733443543983638, -1.4643726309359302, -0.11990325346191633], [-0.3997582368637803, -4.317967732275449, -0.5996195128539314], [1.5108891693180921, -3.810090407819585, -4.916717387260189], [0.45354451905624565, -1.0937520520285129, -3.974332405461399], [1.8001009366956209, -2.9867726834711075, -1.974820975684142], [-2.432062649253575, -4.35099093197695, -2.7711098496446414], [-0.8266284884873087, -5.551363011805815, -4.969434354130052], [-2.4075075196484312, -1.4922860735778105, -3.5829094672161412]]",[-64250.66015625],"[[-0.019229568824826973, -0.15992069934550407, 0.466079605065298], [-0.038735171437243775, 0.13667009779440156, 0.045028788074174396], [0.8678352129316956, 0.293452044092086, 0.3481227777274453], [-1.03621993712882, -0.14727112192781386, 0.2745135962965178], [-0.05527298917191894, 0.5487451938428227, 0.08611801658396917], [0.3036210198120613, -0.16372254026421995, -0.11902908079143378], [0.43240291733633096, -0.26634663686794247, -0.10934362699856488], [0.32227839445506506, 0.2981102171018476, -0.4570886580412794], [-0.21885118762507988, -0.09954746144252888, -0.4234702829641616], [-0.2207575588261451, -0.21546452867376348, 0.04290253086731322], [-0.3383160192205443, -0.2240789117211576, -0.15137131382186433]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6626413209107245, 5.477838415851363, -0.07667520110786777], [-2.839539184880213, 5.687457023209458, -0.25762061079886145], [-5.313776979458234, 2.491570822945663, 0.0630868174402423], [-2.624042875409752, 2.8319822371627392, 0.09769236574059459]]",[-23365.826171875],"[[-0.9412433339845536, -0.43399602515550395, -0.011264096577681057], [0.9321873894367806, 0.35526952285911634, -0.004885337298399514], [-2.1787411646300936, 0.12073547147835274, 0.04533490378533727], [2.188833778544076, -0.041156570880925114, -0.0299814242372554]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.7035444892340043, 1.7801343328133752, 0.08413106427821232], [0.07461817258769683, -1.1849688894499288, 0.2660304959343575], [-1.3436864280039744, 0.9702415041910031, 4.1533781160317815], [-1.7846447110750536, 2.5883763371269577, 1.7470496421223574], [1.4283364510902012, 3.6214198094498466, 2.44600762419253], [0.7595102777049753, 2.3352486584121515, 5.115008086966505], [4.6041234530252435, 2.6654041384289147, 3.2196684176584505], [0.11045115569279157, -1.7745561415651623, 3.0010697772104065], [3.766427373621161, 0.3604596851568242, 1.1038198755706006], [3.62746025359703, 0.8205621190756444, 5.243078422471487], [2.8553620757082396, -1.2538471832871467, 3.2820072535581395]]",[-64250.39453125],"[[0.3754284225761929, -0.10314783060644278, 0.5742623783464932], [0.05460167376637027, 0.161076410853716, -0.7717633192368211], [-2.103191313463019, -1.6226683227374292, -0.9607693305984902], [0.011197067881309345, 0.04602869578711461, 0.11912770836308006], [0.13943033282611672, -0.20792471307407145, 0.023999692870162678], [2.322984759494171, 1.3108082497244005, 0.5663166367558856], [-0.21626619908146197, -0.16904004733219258, -0.8046950551251001], [-1.4821410024316826, -0.03419885335789418, 0.6101889368482654], [0.15196133090062844, 0.8976374003265473, -0.509251844802937], [-0.4637485388098914, 0.20139595863898285, 0.6847031470909628], [1.2209466020293815, -0.4846130010455076, 0.45429206759081864]]",bi11-3,"tensor(-3, dtype=torch.int32)"
